"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00093721","1967-12","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","524.3","0","0.0",",0","12",",0","7",",0","3",",0","4",",0","2",",0","0",",0","20",",0","1",",0","0",",0","0",",0","13","","6","","","","-12.8",",0,02,","203",",,0,01,","64",",,0,31,","36.3",",,0,03,","16.7",",0,22,","1085.1","0","477.0",",0","135.1",",,,0","45.5",",X","","","","","","","117",",,,0","2.95",",0","7.44",",,,0","-1.55",",,,0","7992",",X","","","","","","","","","315",",X","","","","","","","","","13.0",",X"
"USW00093721","1968-01","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","0.0","0","0.0",",0","9",",0","7",",0","1",",0","9",",0","1",",0","1",",0","28",",0","11",",0","0",",0","0",",0","9","","4","","","","-17.8",",0,02,","51",",,0,03,+","38",",,0,15,","62.2",",,0,14,","12.8",",0,27,+","1702.1","0","617.0",",0","86.8",",,,0","51.9",",X","","","","","","","64",",,,0","-1.57",",0","3.26",",,,0","-6.40",",,,0","9426",",X","","","","","","","","","315",",X","","","","","","","","","15.6",",X"
"USW00093721","1968-02","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","0.0","0","0.0",",0","3",",0","2",",0","0",",0","1",",0","1",",0","0",",0","25",",0","5",",0","0",",0","0",",0","3","","2","","","","-13.3",",0,22,","25",",,0,10,","51",",,0,29,","9.9",",,0,02,","11.1",",0,28,","2231.4","0","529.3",",0","18.3",",,,0","72.3",",X","","","","","","","66",",,,0","0.08",",0","5.30",",,,0","-5.13",",,,0","13584",",X","","","","","","","","","315",",X","","","","","","","","","21.0",",X"
"USW00093721","1968-03","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","1.1","0","1.1",",0","9",",0","5",",0","2",",0","2",",0","1",",0","0",",0","14",",0","0",",0","7",",0","0",",0","10","","2","","","","-7.2",",0,14,+","51",",,0,01,","112",",,0,12,","48.3",",,0,12,","27.2",",0,29,","2549.9","0","318.5",",0","112.2",",,,0","65.5",",X","","","","","","","135",",,,0","8.10",",0","14.38",",,,0","1.81",",,,0","14580",",X","","","","","","","","","270",",X","","","","","","","","","20.1",",X"
"USW00093721","1968-04","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","1.1","0","0.0",",0","10",",0","4",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","7",",0","0",",0","5","","","","3","","-0.6",",0,07,+","0",",,0,30,+","0",",,0,30,+","27.9",",,0,24,","28.3",",0,14,","2733.7","0","183.8",",0","41.0",",,,0","58.6",",X","","","","","","","0",",,,0","12.21",",0","18.95",",,,0","5.46",",,,0","14022",",X","","","","","","","","","225",",X","","","","","","","","","18.8",",X"
"USW00093721","1968-05","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","8.6","0","7.5",",0","14",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","15","","","","5","","1.1",",0,07,","0",",,0,31,+","0",",,0,31,+","62.5",",,0,28,","29.4",",0,03,","2833.5","0","99.8",",0","137.5",",,,0","49.8",",X","","","","","","","0",",,,0","15.36",",0","21.38",",,,0","9.34",",,,0","13230",",X","","","","","","","","","270",",X","","","","","","","","","16.5",",X"
"USW00093721","1968-06","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","136.4","0","127.8",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","16","","3","","8","","10.0",",0,21,","0",",,0,30,+","0",",,0,30,+","24.9",",,0,12,","34.4",",0,30,+","2834.6","0","1.1",",0","85.3",",,,0","62.0",",X","","","","","","","0",",,,0","22.56",",0","28.74",",,,0","16.38",",,,0","16608",",X","","","","","","","","","315",",X","","","","","","","","","17.4",",X"
"USW00093721","1968-07","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","362.4","0","226.0",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","20","","1","","6","","15.0",",0,05,","0",",,0,31,+","0",",,0,31,+","48.0",",,0,02,","36.7",",0,01,","0.0","0","0.0",",0","69.9",",,,0","65.6",",X","","","","","","","0",",,,0","25.62",",0","31.08",",,,0","20.16",",,,0","17850",",X","","","","","","","","","315",",X","","","","","","","","","18.8",",X"
"USW00093721","1968-08","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","599.1","0","236.7",",0","11",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","12","","","","7","","10.6",",0,31,","0",",,0,31,+","0",",,0,31,+","55.9",",,0,16,","36.7",",0,24,+","0.8","0","0.8",",0","105.9",",,,0","62.2",",X","","","","","","","0",",,,0","25.94",",0","31.90",",,,0","19.98",",,,0","15738",",X","","","","","","","","","360",",X","","","","","","","","","18.8",",X"
"USW00093721","1968-09","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","689.1","0","90.0",",0","3",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","8","","","","2","","9.4",",0,30,","0",",,0,30,+","0",",,0,30,+","94.5",",,0,10,","32.8",",0,04,","3.0","0","2.2",",0","111.5",",,,0","72.2",",X","","","","","","","0",",,,0","21.26",",0","27.48",",,,0","15.04",",,,0","16104",",X","","","","","","","","","270",",X","","","","","","","","","8.9",",X"
"USW00093721","1968-10","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","708.9","0","19.8",",0","8",",0","8",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","13",",0","0",",0","10","","4","","2","","-0.6",",0,31,","0",",,0,31,+","0",",,0,31,+","20.3",",,0,07,","28.9",",0,03,+","115.3","0","112.3",",0","79.4",",,,0","47.7",",X","","","","","","","0",",,,0","15.35",",0","20.60",",,,0","10.09",",,,0","9906",",X","","","","","","","","","315",",X","","","","","","","","","14.3",",X"
"USW00093721","1968-11","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","708.9","0","0.0",",0","12",",0","9",",0","1",",0","0",",0","2",",0","0",",0","6",",0","0",",0","2",",0","0",",0","11","","4","","","","-4.4",",0,21,","0",",T,0,13,+","84",",,0,12,","31.5",",,0,12,","25.6",",0,02,","396.9","0","281.6",",0","97.8",",,,0","32.1",",X","","","","","","","109",",,,0","8.95",",0","13.30",",,,0","4.59",",,,0","5784",",X","","","","","","","","","270",",X","","","","","","","","","15.6",",X"
"USW00093721","1968-12","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","708.9","0","0.0",",0","8",",0","7",",0","0",",0","0",",0","0",",0","0",",0","21",",0","3",",0","0",",0","0",",0","11","","3","","","","-12.8",",0,11,","0",",,0,31,+","0",",T,0,31,+","20.1",",,0,04,","19.4",",0,28,","920.0","0","523.1",",0","66.1",",,,0","45.8",",X","","","","","","","0",",T,,0","1.46",",0","5.68",",,,0","-2.76",",,,0","8094",",X","","","","","","","","","270",",X","","","","","","","","","19.2",",X"
"USW00093721","1969-01","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","0.0","0","0.0",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","23",",0","7",",0","0",",0","0",",0","10","","3","","","","-12.2",",0,05,","0",",T,0,07,","3",",,0,07,","17.3",",,0,21,","13.3",",0,09,","1494.0","0","574.0",",0","35.1",",,,0","51.7",",X","","","","","","","3",",,,0","-0.18",",0","3.91",",,,0","-4.27",",,,0","9366",",X","","","","","","","","","270",",X","","","","","","","","","15.6",",X"
"USW00093721","1969-02","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","0.0","0","0.0",",0","8",",0","5",",0","0",",0","1",",0","3",",0","0",",0","19",",0","0",",0","0",",0","0",",0","9","","1","","","","-8.3",",0,15,","25",",,0,20,","71",",,0,20,","20.3",",,0,23,","8.9",",0,11,","1962.9","0","468.9",",0","44.6",",,,0","42.6",",X","","","","","","","163",",,,0","1.59",",0","5.16",",,,0","-1.98",",,,0","7656",",X","","","","","","","","","270",",X","","","","","","","","","18.8",",X"
"USW00093721","1969-03","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","0.0","0","0.0",",0","8",",0","5",",0","0",",0","3",",0","3",",0","0",",0","21",",0","0",",0","0",",0","0",",0","4","","1","","","","-6.7",",0,12,","76",",,0,03,+","94",",,0,02,","9.7",",,0,02,","19.4",",0,29,","2382.6","0","419.7",",0","41.5",",,,0","61.5",",X","","","","","","","198",",,,0","4.80",",0","10.15",",,,0","-0.55",",,,0","13716",",X","","","","","","","","","315",",X","","","","","","","","","15.6",",X"
"USW00093721","1969-04","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","8.0","0","8.0",",0","12",",0","6",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","12",",0","1",",0","7","","3","","","","-5.6",",0,01,","0",",,0,30,+","0",",,0,30,+","16.3",",,0,16,","32.2",",0,27,","2538.4","0","155.8",",0","46.0",",,,0","52.2",",X","","","","","","","0",",,,0","13.41",",0","19.89",",,,0","6.92",",,,0","12534",",X","","","","","","","","","225",",X","","","","","","","","","14.8",",X"
"USW00093721","1969-05","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","57.4","0","49.4",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","2",",0","9","","1","","1","","3.9",",0,01,","0",",,0,31,+","0",",,0,31,+","19.6",",,0,09,","36.1",",0,29,","2579.3","0","40.9",",0","37.1",",,,0","70.1",",X","","","","","","","0",",,,0","18.61",",0","25.32",",,,0","11.89",",,,0","18648",",X","","","","","","","","","270",",X","","","","","","","","","13.0",",X"
"USW00093721","1969-06","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","222.9","0","165.5",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","9",",0","11","","1","","6","","12.2",",0,17,","0",",,0,30,+","0",",,0,30,+","45.7",",,0,02,","36.7",",0,28,","2579.6","0","0.3",",0","92.8",",,,0","53.8",",X","","","","","","","0",",,,0","23.84",",0","29.43",",,,0","18.25",",,,0","14430",",X","","","","","","","","","135",",X","","","","","","","","","14.3",",X"
"USW00093721","1969-07","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","436.7","0","213.8",",0","14",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","18","","1","","9","","16.1",",0,09,","0",",,0,31,+","0",",,0,31,+","36.3",",,0,20,","36.7",",0,18,+","0.0","0","0.0",",0","132.7",",,,0","40.1",",X","","","","","","","0",",,,0","25.23",",0","30.30",",,,0","20.16",",,,0","10926",",X","","","","","","","","","315",",X","","","","","","","","","21.9",",X"
"USW00093721","1969-08","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","634.4","0","197.7",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","16","","1","","6","","12.8",",0,28,","0",",,0,31,+","0",",,0,31,+","49.5",",,0,09,","34.4",",0,30,","0.0","0","0.0",",0","96.7",",,,0","61.8",",X","","","","","","","0",",,,0","24.71",",0","30.34",",,,0","19.08",",,,0","15660",",X","","","","","","","","","270",",X","","","","","","","","","13.0",",X"
"USW00093721","1969-09","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","725.1","0","90.7",",0","6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","4",",0","12","","2","","3","","6.7",",0,30,","0",",,0,30,+","0",",,0,30,+","38.1",",,0,02,","34.4",",0,01,","16.3","0","16.3",",0","66.0",",,,0","55.0",",X","","","","","","","0",",,,0","20.81",",0","26.78",",,,0","14.84",",,,0","12306",",X","","","","","","","","","360",",X","","","","","","","","","9.4",",X"
"USW00093721","1969-10","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","742.1","0","17.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","17",",0","0",",0","12","","5","","","","-3.9",",0,24,","0",",,0,31,+","0",",,0,31,+","12.7",",,0,02,","30.6",",0,20,","159.4","0","143.1",",0","27.9",",,,0","62.2",",X","","","","","","","0",",,,0","14.26",",0","20.90",",,,0","7.63",",,,0","12864",",X","","","","","","","","","315",",X","","","","","","","","","15.2",",X"
"USW00093721","1969-11","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","742.1","0","0.0",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","1",",0","0",",0","7","","2","","1","","-6.7",",0,22,","0",",,0,30,+","0",",T,0,30,+","17.5",",,0,19,","21.7",",0,03,","474.0","0","314.6",",0","44.3",",,,0","48.3",",X","","","","","","","0",",T,,0","7.85",",0","12.92",",,,0","2.78",",,,0","8628",",X","","","","","","","","","225",",X","","","","","","","","","18.8",",X"
"USW00093721","1969-12","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","742.1","0","0.0",",0","11",",0","8",",0","4",",0","6",",0","2",",0","0",",0","24",",0","3",",0","0",",0","0",",0","10","","2","","","","-8.9",",0,21,","76",",,0,27,+","155",",,0,25,","40.1",",,0,10,","14.4",",0,11,+","986.7","0","512.7",",0","189.1",",,,0","46.1",",X","","","","","","","229",",,,0","1.80",",0","5.51",",,,0","-1.92",",,,0","8142",",X","","","","","","","","","315",",X","","","","","","","","","18.8",",X"
"USW00093721","1970-01","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","0.0","0","0.0",",0","9",",0","3",",0","0",",0","9",",0","2",",0","0",",0","29",",0","11",",0","0",",0","0",",0","3","","1","","","","-16.7",",0,09,","102",",,0,09,+","64",",,0,07,","9.9",",,0,17,","15.6",",0,29,","1627.8","0","641.1",",0","23.8",",,,0","55.3",",X","","","","","","","156",",,,0","-2.35",",0","2.43",",,,0","-7.12",",,,0","10044",",X","","","","","","","","","315",",X","","","","","","","","","15.6",",X"
"USW00093721","1970-02","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","0.0","0","0.0",",0","7",",0","6",",0","1",",0","3",",0","1",",0","0",",0","24",",0","3",",0","0",",0","0",",0","9","","3","","","","-11.1",",0,04,","76",",,0,15,","89",",,0,14,","33.8",",,0,09,","16.1",",0,22,","2088.3","0","460.5",",0","84.8",",,,0","52.1",",X","","","","","","","102",",,,0","1.89",",0","7.07",",,,0","-3.30",",,,0","9510",",X","","","","","","","","","315",",X","","","","","","","","","16.1",",X"
"USW00093721","1970-03","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","0.0","0","0.0",",0","10",",0","9",",0","0",",0","0",",0","1",",0","0",",0","14",",0","0",",0","1",",0","0",",0","12","","4","","1","","-6.7",",0,01,","0",",,0,31,+","48",",,0,18,","14.2",",,0,29,","22.8",",0,26,","2511.7","0","423.4",",0","77.9",",,,0","33.1",",X","","","","","","","48",",,,0","4.68",",0","9.51",",,,0","-0.15",",,,0","7386",",X","","","","","","","","","315",",X","","","","","","","","","17.0",",X"
"USW00093721","1970-04","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","1.9","0","1.9",",0","14",",0","10",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","6",",0","0",",0","16","","5","","5","","-0.6",",0,01,","0",",,0,30,+","0",",T,0,06,","46.5",",,0,14,","28.3",",0,29,","2708.1","0","196.4",",0","115.1",",,,0","42.0",",X","","","","","","","0",",T,,0","11.85",",0","17.57",",,,0","6.13",",,,0","10002",",X","","","","","","","","","315",",X","","","","","","","","","25.0",",X"
"USW00093721","1970-05","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","74.6","0","72.7",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","6",",0","16","","3","","4","","0.6",",0,07,","0",",,0,31,+","0",",,0,31,+","11.2",",,0,13,","33.9",",0,23,","2753.0","0","44.9",",0","43.1",",,,0","60.5",",X","","","","","","","0",",,,0","19.23",",0","25.82",",,,0","12.64",",,,0","16170",",X","","","","","","","","","315",",X","","","","","","","","","15.2",",X"
"USW00093721","1970-06","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","207.2","0","132.6",",0","7",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","6",",0","10","","2","","8","","11.7",",0,28,+","0",",,0,30,+","0",",,0,30,+","32.3",",,0,18,","35.0",",0,30,","2753.0","0","0.0",",0","104.3",",,,0","66.2",",X","","","","","","","0",",,,0","22.75",",0","28.66",",,,0","16.85",",,,0","17742",",X","","","","","","","","","315",",X","","","","","","","","","17.9",",X"
"USW00093721","1970-07","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","417.5","0","210.3",",0","12",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","14","","1","","8","","15.0",",0,07,","0",",,0,31,+","0",",,0,31,+","32.8",",,0,20,","34.4",",0,19,","0.0","0","0.0",",0","109.8",",,,0","64.6",",X","","","","","","","0",",,,0","25.12",",0","30.41",",,,0","19.82",",,,0","17592",",X","","","","","","","","","315",",X","","","","","","","","","18.8",",X"
"USW00093721","1970-08","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","629.9","0","212.4",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","8","","","","6","","14.4",",0,22,","0",",,0,31,+","0",",,0,31,+","17.5",",,0,23,","34.4",",0,17,+","0.0","0","0.0",",0","33.8",",,,0","74.7",",X","","","","","","","0",",,,0","25.19",",0","31.25",",,,0","19.12",",,,0","18954",",X","","","","","","","","","360",",X","","","","","","","","","10.3",",X"
"USW00093721","1970-09","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","786.2","0","156.3",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","13",",0","7","","1","","1","","6.7",",0,29,","0",",,0,30,+","0",",,0,30,+","5.6",",,0,27,","36.7",",0,23,","11.3","0","11.3",",0","11.8",",,,0","77.6",",X","","","","","","","0",",,,0","23.17",",0","30.05",",,,0","16.28",",,,0","17400",",X","","","","","","","","","270",",X","","","","","","","","","15.2",",X"
"USW00093721","1970-10","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","809.9","0","23.7",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","16","","3","","1","","2.2",",0,17,","0",",,0,31,+","0",",,0,31,+","31.5",",,0,21,","30.6",",0,03,","96.1","0","84.8",",0","77.2",",,,0","43.5",",X","","","","","","","0",",,,0","16.36",",0","21.48",",,,0","11.24",",,,0","9210",",X","","","","","","","","","225",",X","","","","","","","","","13.4",",X"
"USW00093721","1970-11","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","809.9","0","0.0",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","7",",0","0",",0","0",",0","0",",0","14","","2","","1","","-7.2",",0,25,","0",",,0,30,+","0",",,0,30,+","44.7",",,0,04,","20.6",",0,07,","369.4","0","273.3",",0","129.6",",,,0","39.6",",X","","","","","","","0",",,,0","9.22",",0","13.59",",,,0","4.86",",,,0","7122",",X","","","","","","","","","315",",X","","","","","","","","","14.8",",X"
"USW00093721","1970-12","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","809.9","0","0.0",",0","12",",0","6",",0","1",",0","0",",0","2",",0","0",",0","16",",0","2",",0","1",",0","0",",0","10","","2","","","","-8.3",",0,29,+","0",",T,0,26,+","81",",,0,31,","34.0",",,0,16,","22.2",",0,02,","830.7","0","461.3",",0","88.9",",,,0","53.2",",X","","","","","","","160",",,,0","3.45",",0","7.78",",,,0","-0.88",",,,0","9384",",X","","","","","","","","","270",",X","","","","","","","","","20.1",",X"
"USW00093721","1971-01","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","","","0.0","0","0.0",",0","10",",0","5",",0","0",",0","5",",0","2",",0","0",",0","27",",0","11",",0","0",",0","0",",0","13","","7","","","","-10.6",",0,29,+","127",",,0,01,","71",",,0,01,","23.6",",,0,04,","10.6",",0,30,+","1433.6","0","602.9",",0","51.4",",,,0","44.2",",X","","","","","","","104",",,,0","-1.11",",0","2.95",",,,0","-5.18",",,,0","8028",",X","","","","","","","","","315",",X","","","","","","","","","24.1",",X"
